0,500,5,500,5,500,5
0.147871766827933,503.796537337075,5,500,5,500,5
0.295743533655862,506.865461553412,5,500,5,500,5
0.443615300483795,513.514276118966,5,500,5,500,5
0.591487067311729,513.742398502808,5,500,5,500,5
0.739358834139662,515.971213278858,5,500,5,500,5
0.887230600967591,520.364247903006,5,500,5,500,5
1.03510236779552,520.61595599257,5,500,5,500,5
1.18297413462346,527.322432661777,5,500,5,500,5
1.33084590145139,527.468298102197,5,500,5,500,5
1.47871766827932,531.660153756849,5,500,5,500,5
1.62658943510725,534.274462330132,5,500,5,500,5
1.77446120193519,534.301044659331,5,500,5,500,5
1.92233296876311,541.036946840621,5,500,5,500,5
2.07020473559105,541.211315822269,5,500,5,500,5
2.21807650241898,547.505669536698,5,500,5,500,5
2.36594826924691,548.234503432265,5,500,5,500,5
2.51382003607484,555.245260726865,5,500,5,500,5
2.73562768631674,555.209739905371,5,500,5,500,5
2.88349945314468,556.585693471492,5,500,5,500,5
3.03137121997261,562.261963146286,5,500,5,500,5
3.17924298680054,564.230358903436,5,500,5,500,5
3.32711475362847,568.667474983015,5,500,5,500,5
3.4749865204564,568.595202831675,5,500,5,500,5
3.62285828728433,573.22349213862,5,500,5,500,5
3.77073005411227,573.287447983729,5,500,5,500,5
3.9186018209402,576.378605711051,5,500,5,500,5
4.06647358776813,579.094970640196,5,500,5,500,5
4.21434535459606,579.197663470903,5,500,5,500,5
4.362217121424,580.941572853759,5,500,5,500,5
4.51008888825192,580.964494799499,5,500,5,500,5
4.65796065507986,580.995575061564,5,500,5,500,5
4.80583242190779,581.687779692951,5,500,5,500,5
4.95370418873572,581.85519553801,5,500,5,500,5
5.10157595556365,581.637321914136,5,500,5,500,5
5.24944772239159,581.159826446484,5,500,5,500,5
5.39731948921952,581.271141825341,5,500,5,500,5
5.54519125604745,581.31749340019,5,500,5,500,5
5.69306302287538,581.357332010592,5,500,5,500,5
5.84093478970332,581.619518563821,5,500,5,500,5
5.98880655653125,581.359630926037,5,500,5,500,5
6.13667832335918,581.365059654787,5,500,5,500,5
6.28455009018711,581.47710176523,5,500,5,500,5
6.43242185701504,581.184785578255,5,500,5,500,5
6.58029362384297,581.259790485507,5,500,5,500,5
6.72816539067091,581.132084150836,5,500,5,500,5
6.87603715749884,581.207163331405,5,500,5,500,5
7.02390892432677,581.326124035567,5,500,5,500,5
7.1717806911547,581.779386294892,5,500,5,500,5
7.31965245798263,581.872058575135,5,500,5,500,5
7.46752422481057,581.525400575372,5,500,5,500,5
7.6153959916385,581.764965097022,5,500,5,500,5
7.76326775846643,581.702438049251,5,500,5,500,5
7.98507540870833,581.665608808463,5,500,5,500,5
8.13294717553626,581.728454514487,5,500,5,500,5
8.28081894236419,581.704649528586,5,500,5,500,5
8.42869070919213,581.535730817147,5,500,5,500,5
8.57656247602005,581.37066700963,5,500,5,500,5
8.72443424284799,581.211978268264,5,500,5,500,5
8.87230600967592,580.961093757858,5,500,5,500,5
9.02017777650385,580.924097310434,5,500,5,500,5
9.16804954333179,580.923468234486,5,500,5,500,5
9.31592131015972,581.223552520364,5,500,5,500,5
9.46379307698765,581.785213363558,5,500,5,500,5
9.61166484381558,581.771434577269,5,500,5,500,5
9.75953661064351,581.262228475133,5,500,5,500,5
9.90740837747144,581.32030278137,5,500,5,500,5
10.0552801442994,581.304050719542,5,500,5,500,5
10.2031519111273,581.364059200377,5,500,5,500,5
10.3510236779552,581.455947111704,5,500,5,500,5
10.4988954447832,581.70148053895,5,500,5,500,5
10.6467672116111,581.325621888784,5,500,5,500,5
10.794638978439,581.481881427472,5,500,5,500,5
10.942510745267,581.326345154616,5,500,5,500,5
11.0903825120949,581.239694427694,5,500,5,500,5
11.2382542789228,581.076616866989,5,500,5,500,5
11.3861260457508,581.185801694873,5,500,5,500,5
11.5339978125787,581.033010711884,5,500,5,500,5
11.6818695794066,581.581160440213,5,500,5,500,5
11.8297413462346,581.826289613161,5,500,5,500,5
11.9776131130625,581.617330316293,5,500,5,500,5
12.1254848798904,581.496972979893,5,500,5,500,5
12.2733566467184,581.767819107893,5,500,5,500,5
12.4212284135463,581.744366046678,5,500,5,500,5
12.5691001803742,581.762811540988,5,500,5,500,5
12.7169719472022,581.764858295318,5,500,5,500,5
12.8648437140301,581.738370634679,5,500,5,500,5
13.086651364272,581.56218344267,5,500,5,500,5
13.2345231310999,581.189704666513,5,500,5,500,5
13.3823948979278,581.2047563357,5,500,5,500,5
13.5302666647558,580.93712375872,5,500,5,500,5
13.6781384315837,580.915953498525,5,500,5,500,5
13.8260101984116,580.947197045894,5,500,5,500,5
13.9738819652396,581.522302795186,5,500,5,500,5
14.1217537320675,581.753721648065,5,500,5,500,5
14.2696254988954,581.63723457628,5,500,5,500,5
14.4174972657234,581.064254415112,5,500,5,500,5
14.5653690325513,581.263680724076,5,500,5,500,5
14.7132407993792,581.349452793405,5,500,5,500,5
14.8611125662072,581.419012115507,5,500,5,500,5
15.0089843330351,581.80104035081,5,500,5,500,5
15.156856099863,581.43237663049,5,500,5,500,5
15.304727866691,581.324719107177,5,500,5,500,5
15.4525996335189,581.513346591393,5,500,5,500,5
15.6004714003468,581.125067276425,5,500,5,500,5
15.7483431671748,581.256439864499,5,500,5,500,5
15.8962149340027,581.026448902467,5,500,5,500,5
16.0440867008306,581.185063784788,5,500,5,500,5
16.1919584676586,581.153901767068,5,500,5,500,5
16.3398302344865,581.707994067077,5,500,5,500,5
16.4877020013144,581.79452453764,5,500,5,500,5
16.6355737681424,581.451629490148,5,500,5,500,5
