0,500,5,500,5,500,5
0.01,500,5,500,5,500,5
0.02,500,5,500,5,500,5
0.03,500,5,500,5,500,5
0.04,500,5,500,5,500,5
0.05,500,5,500,5,500,5
0.06,500,5,500,5,500,5
0.07,500,5,500,5,500,5
0.08,500,5,500,5,500,5
0.09,500,5,500,5,500,5
0.1,500,5,500,5,500,5
0.11,500,5,500,5,500,5
0.12,500,5,500,5,500,5
0.13,500,5,500,5,500,5
0.14,500,5,500,5,500,5
0.15,500,5,500,5,500,5
0.16,500,5,500,5,500,5
0.17,500,5,500,5,500,5
0.18,500,5,500,5,500,5
0.19,500,5,500,5,500,5
0.2,500,5,500,5,500,5
0.21,500,5,500,5,500,5
0.22,500,5,500,5,500,5
0.23,500,5,500,5,500,5
0.24,500,5,500,5,500,5
0.25,500,5,500,5,500,5
0.26,500,5,500,5,500,5
0.27,500,5,500,5,500,5
0.28,500,5,500,5,500,5
0.29,500,5,500,5,500,5
0.3,500,5,500,5,500,5
0.31,500,5,500,5,500,5
0.32,500,5,500,5,500,5
0.33,500,5,500,5,500,5
0.34,500,5,500,5,500,5
0.35,500,5,500,5,500,5
0.36,500,5,500,5,500,5
0.37,500,5,500,5,500,5
0.38,500,5,500,5,500,5
0.39,500,5,500,5,500,5
0.4,500,5,500,5,500,5
0.41,500,5,500,5,500,5
0.42,500,5,500,5,500,5
0.43,500,5,500,5,500,5
0.44,500,5,500,5,500,5
0.45,500,5,500,5,500,5
0.46,500,5,500,5,500,5
0.47,500,5,500,5,500,5
0.48,500,5,500,5,500,5
0.49,500,5,500,5,500,5
0.5,500,5,500,5,500,5
0.51,500,5,500,5,500,5
0.52,500,5,500,5,500,5
0.53,500,5,500,5,500,5
0.54,500,5,500,5,500,5
0.55,500,5,500,5,500,5
0.56,500,5,500,5,500,5
0.57,500,5,500,5,500,5
0.58,500,5,500,5,500,5
0.59,500,5,500,5,500,5
0.6,500,5,500,5,500,5
0.61,500,5,500,5,500,5
0.62,500,5,500,5,500,5
0.63,500,5,500,5,500,5
0.64,500,5,500,5,500,5
0.65,500,5,500,5,500,5
0.66,500,5,500,5,500,5
0.67,500,5,500,5,500,5
0.68,500,5,500,5,500,5
0.69,500,5,500,5,500,5
0.7,500,5,500,5,500,5
0.71,500,5,500,5,500,5
0.72,500,5,500,5,500,5
0.73,500,5,500,5,500,5
0.74,500,5,500,5,500,5
0.75,500,5,500,5,500,5
0.76,500,5,500,5,500,5
0.77,500,5,500,5,500,5
0.78,500,5,500,5,500,5
0.79,500,5,500,5,500,5
0.8,500,5,500,5,500,5
0.81,500,5,500,5,500,5
0.82,500,5,500,5,500,5
0.83,500,5,500,5,500,5
0.84,500,5,500,5,500,5
0.85,500,5,500,5,500,5
0.86,500,5,500,5,500,5
0.87,500,5,500,5,500,5
0.88,500,5,500,5,500,5
0.89,500,5,500,5,500,5
0.9,500,5,500,5,500,5
0.91,500,5,500,5,500,5
0.92,500,5,500,5,500,5
0.93,500,5,500,5,500,5
0.94,500,5,500,5,500,5
0.95,500,5,500,5,500,5
0.96,500,5,500,5,500,5
0.97,500,5,500,5,500,5
0.98,500,5,500,5,500,5
0.99,500,5,500,5,500,5
1,500,5,500,5,500,5
1.01,500,5,500,5,500,5
1.02,500,5,500,5,500,5
1.03,500,5,500,5,500,5
1.04,500,5,500,5,500,5
1.05,500,5,500,5,500,5
1.06,500,5,500,5,500,5
1.07,500,5,500,5,500,5
1.08,500,5,500,5,500,5
1.09,500,5,500,5,500,5
1.1,500,5,500,5,500,5
1.11,500,5,500,5,500,5
1.12,500,5,500,5,500,5
1.13,500,5,500,5,500,5
1.14,500,5,500,5,500,5
1.15,500,5,500,5,500,5
1.16,500,5,500,5,500,5
1.17,500,5,500,5,500,5
1.18,500,5,500,5,500,5
1.19,500,5,500,5,500,5
1.2,500,5,500,5,500,5
1.21,500,5,500,5,500,5
1.22,500,5,500,5,500,5
1.23,500,5,500,5,500,5
1.24,500,5,500,5,500,5
1.25,500,5,500,5,500,5
1.26,500,5,500,5,500,5
1.27,500,5,500,5,500,5
1.28,500,5,500,5,500,5
1.29,500,5,500,5,500,5
1.3,500,5,500,5,500,5
1.31,500,5,500,5,500,5
1.32,500,5,500,5,500,5
1.33,500,5,500,5,500,5
1.34,500,5,500,5,500,5
1.35,500,5,500,5,500,5
1.36,500,5,500,5,500,5
1.37,500,5,500,5,500,5
1.38,500,5,500,5,500,5
1.39,500,5,500,5,500,5
1.4,500,5,500,5,500,5
1.41,500,5,500,5,500,5
1.42,500,5,500,5,500,5
1.43,500,5,500,5,500,5
1.44,500,5,500,5,500,5
1.45,500,5,500,5,500,5
1.46,500,5,500,5,500,5
1.47,500,5,500,5,500,5
1.48,500,5,500,5,500,5
1.49,500,5,500,5,500,5
1.5,500,5,500,5,500,5
1.51,500,5,500,5,500,5
1.52,500,5,500,5,500,5
1.53,500,5,500,5,500,5
1.54,500,5,500,5,500,5
1.55,500,5,500,5,500,5
1.56,500,5,500,5,500,5
1.57,500,5,500,5,500,5
1.58,500,5,500,5,500,5
1.59,500,5,500,5,500,5
1.6,500,5,500,5,500,5
1.61,500,5,500,5,500,5
1.62,500,5,500,5,500,5
1.63,500,5,500,5,500,5
1.64,500,5,500,5,500,5
1.65,500,5,500,5,500,5
1.66,500,5,500,5,500,5
1.67,500,5,500,5,500,5
1.68,500,5,500,5,500,5
1.69,500,5,500,5,500,5
1.7,500,5,500,5,500,5
1.71,500,5,500,5,500,5
1.72,500,5,500,5,500,5
1.73,500,5,500,5,500,5
1.74,500,5,500,5,500,5
1.75,500,5,500,5,500,5
1.76,500,5,500,5,500,5
1.77,500,5,500,5,500,5
1.78,500,5,500,5,500,5
1.79,500,5,500,5,500,5
1.8,500,5,500,5,500,5
1.81,500,5,500,5,500,5
1.82,500,5,500,5,500,5
1.83,500,5,500,5,500,5
1.84,500,5,500,5,500,5
1.85,500,5,500,5,500,5
1.86,500,5,500,5,500,5
1.87,500,5,500,5,500,5
1.88,500,5,500,5,500,5
1.89,500,5,500,5,500,5
1.9,500,5,500,5,500,5
1.91,500,5,500,5,500,5
1.92,500,5,500,5,500,5
1.93,500,5,500,5,500,5
1.94,500,5,500,5,500,5
1.95,500,5,500,5,500,5
1.96,500,5,500,5,500,5
1.97,500,5,500,5,500,5
1.98,500,5,500,5,500,5
1.99,500,5,500,5,500,5
2,500,5,500,5,500,5
2.01,500,5,500,5,500,5
2.02,500,5,500,5,500,5
2.03,500,5,500,5,500,5
2.04,500,5,500,5,500,5
2.05,500,5,500,5,500,5
2.06,500,5,500,5,500,5
2.07,500,5,500,5,500,5
2.08,500,5,500,5,500,5
2.09,500,5,500,5,500,5
2.1,500,5,500,5,500,5
2.11,500,5,500,5,500,5
2.12,500,5,500,5,500,5
2.13,500,5,500,5,500,5
2.14,500,5,500,5,500,5
2.15,500,5,500,5,500,5
2.16,500,5,500,5,500,5
2.17,500,5,500,5,500,5
2.18,500,5,500,5,500,5
2.19,500,5,500,5,500,5
2.2,500,5,500,5,500,5
2.21,500,5,500,5,500,5
2.22,500,5,500,5,500,5
2.23,500,5,500,5,500,5
2.24,500,5,500,5,500,5
2.25,500,5,500,5,500,5
2.26,500,5,500,5,500,5
2.27,500,5,500,5,500,5
2.28,500,5,500,5,500,5
2.29,500,5,500,5,500,5
2.3,500,5,500,5,500,5
2.31,500,5,500,5,500,5
2.32,500,5,500,5,500,5
2.33,500,5,500,5,500,5
2.34,500,5,500,5,500,5
2.35,500,5,500,5,500,5
2.36,500,5,500,5,500,5
2.37,500,5,500,5,500,5
2.38,500,5,500,5,500,5
2.39,500,5,500,5,500,5
2.4,500,5,500,5,500,5
2.41,500,5,500,5,500,5
2.42,500,5,500,5,500,5
2.43,500,5,500,5,500,5
2.44,500,5,500,5,500,5
2.45,500,5,500,5,500,5
2.46,500,5,500,5,500,5
2.47,500,5,500,5,500,5
2.48,500,5,500,5,500,5
2.49,500,5,500,5,500,5
2.5,500,5,500,5,500,5
2.51,500,5,500,5,500,5
2.52,500,5,500,5,500,5
2.53,500,5,500,5,500,5
2.54,500,5,500,5,500,5
2.55,500,5,500,5,500,5
2.56,500,5,500,5,500,5
2.57,500,5,500,5,500,5
2.58,500,5,500,5,500,5
2.59,500,5,500,5,500,5
2.6,500,5,500,5,500,5
2.61,500,5,500,5,500,5
2.62,500,5,500,5,500,5
2.63,500,5,500,5,500,5
2.64,500,5,500,5,500,5
2.65,500,5,500,5,500,5
2.66,500,5,500,5,500,5
2.67,500,5,500,5,500,5
2.68,500,5,500,5,500,5
2.69,500,5,500,5,500,5
2.7,500,5,500,5,500,5
2.71,500,5,500,5,500,5
2.72,500,5,500,5,500,5
2.73,500,5,500,5,500,5
2.74,500,5,500,5,500,5
2.75,500,5,500,5,500,5
2.76,500,5,500,5,500,5
2.77,500,5,500,5,500,5
2.78,500,5,500,5,500,5
2.79,500,5,500,5,500,5
2.8,500,5,500,5,500,5
2.81,500,5,500,5,500,5
2.82,500,5,500,5,500,5
2.83,500,5,500,5,500,5
2.84,500,5,500,5,500,5
2.85,500,5,500,5,500,5
2.86,500,5,500,5,500,5
2.87,500,5,500,5,500,5
2.88,500,5,500,5,500,5
2.89,500,5,500,5,500,5
2.9,500,5,500,5,500,5
2.91,500,5,500,5,500,5
2.92,500,5,500,5,500,5
2.93,500,5,500,5,500,5
2.94,500,5,500,5,500,5
2.95,500,5,500,5,500,5
2.96,500,5,500,5,500,5
2.97,500,5,500,5,500,5
2.98,500,5,500,5,500,5
2.99,500,5,500,5,500,5
3,500,5,500,5,500,5
3.01,500,5,500,5,500,5
3.02,500,5,500,5,500,5
3.03,500,5,500,5,500,5
3.04,500,5,500,5,500,5
3.05,500,5,500,5,500,5
3.06,500,5,500,5,500,5
3.07,500,5,500,5,500,5
3.08,500,5,500,5,500,5
3.09,500,5,500,5,500,5
3.1,500,5,500,5,500,5
3.11,500,5,500,5,500,5
3.12,500,5,500,5,500,5
3.13,500,5,500,5,500,5
3.14,500,5,500,5,500,5
3.15,500,5,500,5,500,5
3.16,500,5,500,5,500,5
3.17,500,5,500,5,500,5
3.18,500,5,500,5,500,5
3.19,500,5,500,5,500,5
3.2,500,5,500,5,500,5
3.21,500,5,500,5,500,5
3.22,500,5,500,5,500,5
3.23,500,5,500,5,500,5
3.24,500,5,500,5,500,5
3.25,500,5,500,5,500,5
3.26,500,5,500,5,500,5
3.27,500,5,500,5,500,5
3.28,500,5,500,5,500,5
3.29,500,5,500,5,500,5
3.3,500,5,500,5,500,5
3.31,500,5,500,5,500,5
3.32,500,5,500,5,500,5
3.33,500,5,500,5,500,5
3.34,500,5,500,5,500,5
3.35,500,5,500,5,500,5
3.36,500,5,500,5,500,5
3.37,500,5,500,5,500,5
3.38,500,5,500,5,500,5
3.39,500,5,500,5,500,5
3.4,500,5,500,5,500,5
3.41,500,5,500,5,500,5
3.42,500,5,500,5,500,5
3.43,500,5,500,5,500,5
3.44,500,5,500,5,500,5
3.45,500,5,500,5,500,5
3.46,500,5,500,5,500,5
3.47,500,5,500,5,500,5
3.48,500,5,500,5,500,5
3.49,500,5,500,5,500,5
3.5,500,5,500,5,500,5
3.51,500,5,500,5,500,5
3.52,500,5,500,5,500,5
3.53,500,5,500,5,500,5
3.54,500,5,500,5,500,5
3.55,500,5,500,5,500,5
3.56,500,5,500,5,500,5
3.57,500,5,500,5,500,5
3.58,500,5,500,5,500,5
3.59,500,5,500,5,500,5
3.6,500,5,500,5,500,5
3.61,500,5,500,5,500,5
3.62,500,5,500,5,500,5
3.63,500,5,500,5,500,5
3.64,500,5,500,5,500,5
3.65,500,5,500,5,500,5
3.66,500,5,500,5,500,5
3.67,500,5,500,5,500,5
3.68,500,5,500,5,500,5
3.69,500,5,500,5,500,5
3.7,500,5,500,5,500,5
3.71,500,5,500,5,500,5
3.72,500,5,500,5,500,5
3.73,500,5,500,5,500,5
3.74,500,5,500,5,500,5
3.75,500,5,500,5,500,5
3.76,500,5,500,5,500,5
3.77,500,5,500,5,500,5
3.78,500,5,500,5,500,5
3.79,500,5,500,5,500,5
3.8,500,5,500,5,500,5
3.81,500,5,500,5,500,5
3.82,500,5,500,5,500,5
3.83,500,5,500,5,500,5
3.84,500,5,500,5,500,5
3.85,500,5,500,5,500,5
3.86,500,5,500,5,500,5
3.87,500,5,500,5,500,5
3.88,500,5,500,5,500,5
3.89,500,5,500,5,500,5
3.9,500,5,500,5,500,5
3.91,500,5,500,5,500,5
3.92,500,5,500,5,500,5
3.93,500,5,500,5,500,5
3.94,500,5,500,5,500,5
3.95,500,5,500,5,500,5
3.96,500,5,500,5,500,5
3.97,500,5,500,5,500,5
3.98,500,5,500,5,500,5
3.99,500,5,500,5,500,5
4,500,5,500,5,500,5
4.01,500,5,500,5,500,5
4.02,500,5,500,5,500,5
4.03,500,5,500,5,500,5
4.04,500,5,500,5,500,5
4.05,500,5,500,5,500,5
